KEY  LON  LAT  LON_lim  LAT_lim  num_datapoint  oldest_age  youngest_age length_age
1355  240.21   73.95    1.15    0.64  3  12.988   6.528   6.460
1356  243.11   73.25    1.52    0.76  6  12.466   7.473   4.993
1357  239.36   71.83    1.20    0.65  3  12.920  11.798   1.122
1358  235.27   71.92    1.94    1.40  15  12.645   6.872   5.773
1401  272.95   73.78    0.21    0.08  9  10.575   7.670   2.905
1402  274.53   73.82    0.30    0.00  10  10.943   8.979   1.964
1403  274.88   73.63    0.01    0.00  2  10.761   7.771   2.990
1404  273.15   72.73    0.23    0.04  7  10.145   5.414   4.731
1405  273.72   72.41    0.04    0.02  6  10.027   5.107   4.920
1406  273.53   72.19    0.02    0.03  6   9.758   5.122   4.636
1407  273.88   71.78    0.27    0.11  16   8.775   5.051   3.724
1408  274.85   71.68    0.00    0.00  1   7.204   7.204   0.000
1409  275.61   71.53    0.27    0.16  5   7.608   5.266   2.342
1410  274.42   72.63    0.27    0.07  3   7.877   7.218   0.659
1411  274.96   73.05    0.05    0.00  9  20.075   5.828  14.247
1412  275.71   73.16    0.14    0.11  2   9.732   7.583   2.149
1413  277.00   73.65    0.02    0.00  4   9.405   8.623   0.782
1415  279.54   72.82    0.32    0.17  13  10.038   5.144   4.894
1416  280.65   73.04    3.92    0.41  7  11.053   6.689   4.364
1417  278.77   72.30    0.11    0.08  5   8.335   7.289   1.046
1418  278.74   72.08    0.41    0.10  5   8.206   5.920   2.286
1419  279.12   71.88    0.07    0.01  2   7.139   6.548   0.591
1420  279.84   72.45    0.69    0.01  2  10.569   8.008   2.561
1422  280.84   71.97    0.92    0.07  5   9.132   5.405   3.727
1423  282.29   71.73    0.02    0.03  3   7.192   5.447   1.745
1424  283.67   71.75    0.00    0.00  1   7.358   7.358   0.000
1425  285.73   71.91    0.09    0.02  3   8.846   7.893   0.953
1426  285.16   71.38    0.88    0.32  10   9.701   5.311   4.390
1427  287.12   71.44    0.00    0.28  3   8.914   5.671   3.243
1428  288.14   71.44    0.95    0.40  3  11.387   8.434   2.953
